Rack,pot,GH_family_ID,field_family_ID,region,Site,climate,climate_management,management type,indiv,treatment,experiment,precipCV,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,E_cicutarium,E_brachycarpum,E__malacoides,E_botrys,E_moschatum,other_Erodium,Erodium_total,grass_,forb,shrub,total_cover,F_leaf_weight,F_leaf_area,F_lflength,field_SLA,F_avg_fruit_length,Site,F_length_longest_stem,F_flowers,F_fruits,F_reproductive_effort,soil_wet_weight,soil_dry_weight,water_content,OM,ENR,P1,HCO3_P,PH,K,MG,CA,NA,BUFFER_PH,H,CEC,K_PCT,MG_PCT,CA_PCT,H_PCT,NA_PCT,S,GH_plant_to_emerge,GH_emerge_to_flower,gen2_earlylfno,gen2_boltdate,days_to_bolt,gen2_ffdate,days_to_flower,gen2_no_internodes,gen2_length_longest_stem,gen2_no_seeds_missed,gen2_no_fruits,gen2_no_flowers,gen2_no_seeds,gen2_total_seeds,photo session,tech,Total Area (mm2),raw weight,correction,tray weight,leaf_weight,SLA
41,1055,171,SGC14,California,Sweeney corral,inland,inland roadside,roadside,a,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0.00062,9.4,4.7,15161.29032,2.8,Sweeney corral,2.4,0,1,1,350.49,340.18,10.31,1,49,54.1,26.2,7.2,325.5,134.6,1156,16.1,,0,7.8,10.7,14.2,74.2,0,0.9,7.4,4,87,9,39421,95,39426,100,4,1,17,8,0,16,33,1,josephine,232.2,0.00765,,,0.00765,30352.94118
56,576,171,SGC14,California,Sweeney corral,inland,inland roadside,roadside,a,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0.00062,9.4,4.7,15161.29032,2.8,Sweeney corral,2.4,0,1,1,350.49,340.18,10.31,1,49,54.1,26.2,7.2,325.5,134.6,1156,16.1,,0,7.8,10.7,14.2,74.2,0,0.9,7.4,4,87,NA,NA,NA,NA,NA,,,0,0,0,0,0,,,,,,,,
39,336,171,SGC14,California,Sweeney corral,inland,inland roadside,roadside,a,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0.00062,9.4,4.7,15161.29032,2.8,Sweeney corral,2.4,0,1,1,350.49,340.18,10.31,1,49,54.1,26.2,7.2,325.5,134.6,1156,16.1,,0,7.8,10.7,14.2,74.2,0,0.9,7.4,4,87,7,39420,94,39426,100,0,0,6,4,1,15,21,1,josephine,234.1,0.00308,,,0.00308,76006.49351
39,660,171,SGC14,California,Sweeney corral,inland,inland roadside,roadside,a,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0.00062,9.4,4.7,15161.29032,2.8,Sweeney corral,2.4,0,1,1,350.49,340.18,10.31,1,49,54.1,26.2,7.2,325.5,134.6,1156,16.1,,0,7.8,10.7,14.2,74.2,0,0.9,7.4,4,87,8,39426,100,39432,106,2,0.9,2,2,0,9,11,1,josephine,178.8,0.00892,,,0.00892,20044.84305
49,555,997,SGC15,California,Sweeney corral,inland,inland roadside,roadside,b,high_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.35,0,0,0,0,0,0.35,0,0,0,0.35,0.00081,9.5,6.8,11728.39506,2.8,Sweeney corral,2.3,0,1,1,317.37,310.65,6.72,1.1,52.2,54.9,34.3,7.6,481.7,181.7,1438,15.8,,0,10,12.4,15,72,0,0.7,7.3,3,77.5,10,39415,89,39419,93,4,2.8,23,22,3,57,80,1,emily,610.56,0.01688,,,0.01688,36170.61611
35,1250,997,SGC15,California,Sweeney corral,inland,inland roadside,roadside,b,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.35,0,0,0,0,0,0.35,0,0,0,0.35,0.00081,9.5,6.8,11728.39506,2.8,Sweeney corral,2.3,0,1,1,317.37,310.65,6.72,1.1,52.2,54.9,34.3,7.6,481.7,181.7,1438,15.8,,0,10,12.4,15,72,0,0.7,7.3,3,77.5,10,39412,86,39422,96,4,1.5,48,23,3,53,101,1,josephine,381.3,0.01402,,,0.01402,27196.86163
34,463,997,SGC15,California,Sweeney corral,inland,inland roadside,roadside,b,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.35,0,0,0,0,0,0.35,0,0,0,0.35,0.00081,9.5,6.8,11728.39506,2.8,Sweeney corral,2.3,0,1,1,317.37,310.65,6.72,1.1,52.2,54.9,34.3,7.6,481.7,181.7,1438,15.8,,0,10,12.4,15,72,0,0.7,7.3,3,77.5,8,39413,87,39421,95,8,5.5,44,35,1,93,137,1,josephine,386,0.01422,,,0.01422,27144.86639
34,262,997,SGC15,California,Sweeney corral,inland,inland roadside,roadside,b,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.35,0,0,0,0,0,0.35,0,0,0,0.35,0.00081,9.5,6.8,11728.39506,2.8,Sweeney corral,2.3,0,1,1,317.37,310.65,6.72,1.1,52.2,54.9,34.3,7.6,481.7,181.7,1438,15.8,,0,10,12.4,15,72,0,0.7,7.3,3,77.5,NA,NA,NA,NA,NA,,,0,0,0,0,0,,,,,,,,
6,1351,997,SGC15,California,Sweeney corral,inland,inland roadside,roadside,b,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.35,0,0,0,0,0,0.35,0,0,0,0.35,0.00081,9.5,6.8,11728.39506,2.8,Sweeney corral,2.3,0,1,1,317.37,310.65,6.72,1.1,52.2,54.9,34.3,7.6,481.7,181.7,1438,15.8,,0,10,12.4,15,72,0,0.7,7.3,3,77.5,9,39417,91,39422,96,2,1.2,6,8,0,29,35,1,emily,151.323,0.01422,,,0.01422,10641.56118
29,1049,997,SGC15,California,Sweeney corral,inland,inland roadside,roadside,b,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.35,0,0,0,0,0,0.35,0,0,0,0.35,0.00081,9.5,6.8,11728.39506,2.8,Sweeney corral,2.3,0,1,1,317.37,310.65,6.72,1.1,52.2,54.9,34.3,7.6,481.7,181.7,1438,15.8,,0,10,12.4,15,72,0,0.7,7.3,3,77.5,9,39431,105,39437,111,2,1,10,4,0,8,18,1,emily,159.819,0.00803,,,0.00803,19902.73973
19,190,997,SGC15,California,Sweeney corral,inland,inland roadside,roadside,b,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.35,0,0,0,0,0,0.35,0,0,0,0.35,0.00081,9.5,6.8,11728.39506,2.8,Sweeney corral,2.3,0,1,1,317.37,310.65,6.72,1.1,52.2,54.9,34.3,7.6,481.7,181.7,1438,15.8,,0,10,12.4,15,72,0,0.7,7.3,3,77.5,9,39431,105,39436,110,3,2.9,0,6,0,16,16,1,emily,186.626,0.01012,,,0.01012,18441.30435
30,1214,376,SGC2,California,Sweeney corral,inland,inland roadside,roadside,a,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00107,16.6,7.8,15514.01869,2.9,Sweeney corral,2,1,1,2,341.62,339.13,2.49,0.9,47,28.2,18,6.8,167.9,79.4,580.9,15.7,,0.1,4.2,10.3,15.6,69.4,3,1.6,6.3,3,76,9,39415,89,39423,97,7,3.8,19,21,0,78,97,1,emily,277.366,0.00988,,,0.00988,28073.48178
53,539,376,SGC2,California,Sweeney corral,inland,inland roadside,roadside,a,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00107,16.6,7.8,15514.01869,2.9,Sweeney corral,2,1,1,2,341.62,339.13,2.49,0.9,47,28.2,18,6.8,167.9,79.4,580.9,15.7,,0.1,4.2,10.3,15.6,69.4,3,1.6,6.3,3,76,8,39415,89,39420,94,5,2.7,18,29,0,108,126,2,emily,270.341,0.44185,0.015663,,0.0156627,17260.17864
53,1384,376,SGC2,California,Sweeney corral,inland,inland roadside,roadside,a,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00107,16.6,7.8,15514.01869,2.9,Sweeney corral,2,1,1,2,341.62,339.13,2.49,0.9,47,28.2,18,6.8,167.9,79.4,580.9,15.7,,0.1,4.2,10.3,15.6,69.4,3,1.6,6.3,3,76,9,39415,89,39420,94,3,2.1,51,28,5,67,118,2,,242.628,0.01556,,,0.01556,15593.05913
4,1469,376,SGC2,California,Sweeney corral,inland,inland roadside,roadside,a,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00107,16.6,7.8,15514.01869,2.9,Sweeney corral,2,1,1,2,341.62,339.13,2.49,0.9,47,28.2,18,6.8,167.9,79.4,580.9,15.7,,0.1,4.2,10.3,15.6,69.4,3,1.6,6.3,3,76,9,39415,89,39422,96,3,2.8,15,10,0,46,61,1,emily,146.29,0.01042,,,0.01042,14039.34741
41,1456,376,SGC2,California,Sweeney corral,inland,inland roadside,roadside,a,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00107,16.6,7.8,15514.01869,2.9,Sweeney corral,2,1,1,2,341.62,339.13,2.49,0.9,47,28.2,18,6.8,167.9,79.4,580.9,15.7,,0.1,4.2,10.3,15.6,69.4,3,1.6,6.3,3,76,8,39422,96,39428,102,13,0.9,22,10,0,24,46,1,josephine,282.8,0.01095,,,0.01095,25826.48402
13,869,376,SGC2,California,Sweeney corral,inland,inland roadside,roadside,a,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00107,16.6,7.8,15514.01869,2.9,Sweeney corral,2,1,1,2,341.62,339.13,2.49,0.9,47,28.2,18,6.8,167.9,79.4,580.9,15.7,,0.1,4.2,10.3,15.6,69.4,3,1.6,6.3,3,76,9,39421,95,39425,99,3,0.8,7,8,1,23,30,1,emily,115.253,0.01022,,,0.01022,11277.20157
44,311,376,SGC2,California,Sweeney corral,inland,inland roadside,roadside,a,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00107,16.6,7.8,15514.01869,2.9,Sweeney corral,2,1,1,2,341.62,339.13,2.49,0.9,47,28.2,18,6.8,167.9,79.4,580.9,15.7,,0.1,4.2,10.3,15.6,69.4,3,1.6,6.3,3,76,8,39430,104,39433,107,,,0,1,0,5,5,1,emily,184.027,0.00534,,,0.00534,34461.98502
8,1259,376,SGC2,California,Sweeney corral,inland,inland roadside,roadside,a,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00107,16.6,7.8,15514.01869,2.9,Sweeney corral,2,1,1,2,341.62,339.13,2.49,0.9,47,28.2,18,6.8,167.9,79.4,580.9,15.7,,0.1,4.2,10.3,15.6,69.4,3,1.6,6.3,3,76,7,39426,100,39433,107,3,0.9,3,4,0,13,16,1,emily,101.04,0.00762,,,0.00762,13259.84252
50,513,11,SGC3,California,Sweeney corral,inland,inland roadside,roadside,b,high_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0.05,0,0.1,,8.2,5.4,,2.9,Sweeney corral,2.3,0,1,1,324.55,317.77,6.78,0.9,48,44.3,14.1,6.9,233,122,1061,15.7,,0.1,7.1,8.4,14.2,74.9,1.5,1,4.8,3,68.5,9,39413,87,39417,91,4,2.1,31,33,2,78,109,1,emily,626.829,0.01996,,,0.01996,31404.25852
26,238,11,SGC3,California,Sweeney corral,inland,inland roadside,roadside,b,high_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0.05,0,0.1,,8.2,5.4,,2.9,Sweeney corral,2.3,0,1,1,324.55,317.77,6.78,0.9,48,44.3,14.1,6.9,233,122,1061,15.7,,0.1,7.1,8.4,14.2,74.9,1.5,1,4.8,3,68.5,11,39412,86,39417,91,5,6,40,30,5,57,97,1,emily,514.245,0.02731,,,0.02731,18829.91578
33,819,11,SGC3,California,Sweeney corral,inland,inland roadside,roadside,b,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0.05,0,0.1,,8.2,5.4,,2.9,Sweeney corral,2.3,0,1,1,324.55,317.77,6.78,0.9,48,44.3,14.1,6.9,233,122,1061,15.7,,0.1,7.1,8.4,14.2,74.9,1.5,1,4.8,3,68.5,8,39415,89,39423,97,6,4.3,5,2,0,5,10,1,josephine,296.7,0.00989,,,0.00989,30000
32,225,11,SGC3,California,Sweeney corral,inland,inland roadside,roadside,b,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0.05,0,0.1,,8.2,5.4,,2.9,Sweeney corral,2.3,0,1,1,324.55,317.77,6.78,0.9,48,44.3,14.1,6.9,233,122,1061,15.7,,0.1,7.1,8.4,14.2,74.9,1.5,1,4.8,3,68.5,8,39422,96,39431,105,3,1,0,0,0,0,0,1,josephine,482.9,0.01131,,,0.01131,42696.72856
23,77,11,SGC3,California,Sweeney corral,inland,inland roadside,roadside,b,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0.05,0,0.1,,8.2,5.4,,2.9,Sweeney corral,2.3,0,1,1,324.55,317.77,6.78,0.9,48,44.3,14.1,6.9,233,122,1061,15.7,,0.1,7.1,8.4,14.2,74.9,1.5,1,4.8,3,68.5,10,39415,89,39422,96,5,1.1,18,12,0,27,45,1,emily,202.194,0.01288,,,0.01288,15698.29193
20,1336,11,SGC3,California,Sweeney corral,inland,inland roadside,roadside,b,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.05,0,0,0,0,0,0.05,0,0.05,0,0.1,,8.2,5.4,,2.9,Sweeney corral,2.3,0,1,1,324.55,317.77,6.78,0.9,48,44.3,14.1,6.9,233,122,1061,15.7,,0.1,7.1,8.4,14.2,74.9,1.5,1,4.8,3,68.5,8,39438,112,39454,128,1,0.6,9,4,0,10,19,1,emily,164.284,0.00817,,,0.00817,20108.20073
1,687,835,SGC4,California,Sweeney corral,inland,inland roadside,roadside,b,high_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.15,0,0,0,0,0,0.15,0,0,0,0.15,0.0009,13.2,7.5,14666.66667,2.5,Sweeney corral,2.1,0,1,1,333.33,327.52,5.81,1,49.6,34.3,62.5,6.8,92.2,47.7,496.7,28,,0.1,3.3,7.1,11.8,74.5,3,3.7,4.2,3,75,10,39412,86,39421,95,5,4.1,41,31,4,87,128,1,emily,291.232,0.02526,,,0.02526,11529.37451
34,889,835,SGC4,California,Sweeney corral,inland,inland roadside,roadside,b,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.15,0,0,0,0,0,0.15,0,0,0,0.15,0.0009,13.2,7.5,14666.66667,2.5,Sweeney corral,2.1,0,1,1,333.33,327.52,5.81,1,49.6,34.3,62.5,6.8,92.2,47.7,496.7,28,,0.1,3.3,7.1,11.8,74.5,3,3.7,4.2,3,75,12,39413,87,39420,94,6,3.2,65,36,0,87,152,1,emily,365.246,0.01471,,,0.01471,24829.77566
54,395,835,SGC4,California,Sweeney corral,inland,inland roadside,roadside,b,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.15,0,0,0,0,0,0.15,0,0,0,0.15,0.0009,13.2,7.5,14666.66667,2.5,Sweeney corral,2.1,0,1,1,333.33,327.52,5.81,1,49.6,34.3,62.5,6.8,92.2,47.7,496.7,28,,0.1,3.3,7.1,11.8,74.5,3,3.7,4.2,3,75,8,39413,87,39419,93,6,3.3,43,29,1,76,119,2,emily,180.781,0.01275,,,0.01275,14178.90196
23,1256,835,SGC4,California,Sweeney corral,inland,inland roadside,roadside,b,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.15,0,0,0,0,0,0.15,0,0,0,0.15,0.0009,13.2,7.5,14666.66667,2.5,Sweeney corral,2.1,0,1,1,333.33,327.52,5.81,1,49.6,34.3,62.5,6.8,92.2,47.7,496.7,28,,0.1,3.3,7.1,11.8,74.5,3,3.7,4.2,3,75,8,39425,99,39433,107,,,33,13,0,22,55,1,emily,212.171,0.00949,,,0.00949,22357.3235
11,475,835,SGC4,California,Sweeney corral,inland,inland roadside,roadside,b,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.15,0,0,0,0,0,0.15,0,0,0,0.15,0.0009,13.2,7.5,14666.66667,2.5,Sweeney corral,2.1,0,1,1,333.33,327.52,5.81,1,49.6,34.3,62.5,6.8,92.2,47.7,496.7,28,,0.1,3.3,7.1,11.8,74.5,3,3.7,4.2,3,75,7,39415,89,39421,95,3,1,1,15,0,45,46,1,emily,174.866,0.0161,,,0.0161,10861.24224
27,801,835,SGC4,California,Sweeney corral,inland,inland roadside,roadside,b,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.15,0,0,0,0,0,0.15,0,0,0,0.15,0.0009,13.2,7.5,14666.66667,2.5,Sweeney corral,2.1,0,1,1,333.33,327.52,5.81,1,49.6,34.3,62.5,6.8,92.2,47.7,496.7,28,,0.1,3.3,7.1,11.8,74.5,3,3.7,4.2,3,75,8,39425,99,39431,105,5,2.5,9,7,0,21,30,1,emily,147.873,0.00845,,,0.00845,17499.76331
20,198,835,SGC4,California,Sweeney corral,inland,inland roadside,roadside,b,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.15,0,0,0,0,0,0.15,0,0,0,0.15,0.0009,13.2,7.5,14666.66667,2.5,Sweeney corral,2.1,0,1,1,333.33,327.52,5.81,1,49.6,34.3,62.5,6.8,92.2,47.7,496.7,28,,0.1,3.3,7.1,11.8,74.5,3,3.7,4.2,3,75,7,39441,115,39448,122,2,0.7,11,4,0,5,16,1,emily,139.148,0.00808,,,0.00808,17221.28713
36,910,1164,SGC6,California,Sweeney corral,inland,inland roadside,roadside,a,high_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.02,0,0,0,0,0,0.02,0,0,0,0.02,0.00075,11,8.1,14666.66667,3,Sweeney corral,2.5,1,1,2,362.2,353.85,8.35,0.8,46,52.2,46.9,6.7,271.8,137.3,940.2,19.9,,0.3,6.9,10.1,16.3,67.9,4.5,1.2,5.5,3,76,14,39407,81,39415,89,6,5.3,83,41,8,103,186,1,josephine,652.3,0.02335,,,0.02335,27935.76017
36,98,1164,SGC6,California,Sweeney corral,inland,inland roadside,roadside,a,high_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.02,0,0,0,0,0,0.02,0,0,0,0.02,0.00075,11,8.1,14666.66667,3,Sweeney corral,2.5,1,1,2,362.2,353.85,8.35,0.8,46,52.2,46.9,6.7,271.8,137.3,940.2,19.9,,0.3,6.9,10.1,16.3,67.9,4.5,1.2,5.5,3,76,14,39407,81,39415,89,7,4.1,0,3,0,11,11,1,josephine,695.6,0.03028,,,0.03028,22972.25892
40,762,1164,SGC6,California,Sweeney corral,inland,inland roadside,roadside,a,high_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.02,0,0,0,0,0,0.02,0,0,0,0.02,0.00075,11,8.1,14666.66667,3,Sweeney corral,2.5,1,1,2,362.2,353.85,8.35,0.8,46,52.2,46.9,6.7,271.8,137.3,940.2,19.9,,0.3,6.9,10.1,16.3,67.9,4.5,1.2,5.5,3,76,9,39417,91,39423,97,5,2.7,0,2,0,9,9,1,josephine,335,0.01106,,,0.01106,30289.33092
41,706,1164,SGC6,California,Sweeney corral,inland,inland roadside,roadside,a,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.02,0,0,0,0,0,0.02,0,0,0,0.02,0.00075,11,8.1,14666.66667,3,Sweeney corral,2.5,1,1,2,362.2,353.85,8.35,0.8,46,52.2,46.9,6.7,271.8,137.3,940.2,19.9,,0.3,6.9,10.1,16.3,67.9,4.5,1.2,5.5,3,76,9,39422,96,39430,104,4,1.4,11,10,1,31,42,1,josephine,140.8,0.00767,,,0.00767,18357.23598
2,1417,1164,SGC6,California,Sweeney corral,inland,inland roadside,roadside,a,low_nut,nutrients,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.02,0,0,0,0,0,0.02,0,0,0,0.02,0.00075,11,8.1,14666.66667,3,Sweeney corral,2.5,1,1,2,362.2,353.85,8.35,0.8,46,52.2,46.9,6.7,271.8,137.3,940.2,19.9,,0.3,6.9,10.1,16.3,67.9,4.5,1.2,5.5,3,76,7,39420,94,NA,NA,2,1.3,7,10,0,34,41,1,emily,124.161,0.00759,,,0.00759,16358.49802
19,714,1164,SGC6,California,Sweeney corral,inland,inland roadside,roadside,a,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.02,0,0,0,0,0,0.02,0,0,0,0.02,0.00075,11,8.1,14666.66667,3,Sweeney corral,2.5,1,1,2,362.2,353.85,8.35,0.8,46,52.2,46.9,6.7,271.8,137.3,940.2,19.9,,0.3,6.9,10.1,16.3,67.9,4.5,1.2,5.5,3,76,8,39442,116,39448,122,2,1.2,0,1,0,5,5,1,emily,138.489,0.00699,,,0.00699,19812.44635
17,1530,1164,SGC6,California,Sweeney corral,inland,inland roadside,roadside,a,low_water,water,0.502734747,21.4,16,4,823.4,42.1,2.7,39.4,31.6,25.1,32.1,11.1,69,10,1,46,25,6,19,23,0.02,0,0,0,0,0,0.02,0,0,0,0.02,0.00075,11,8.1,14666.66667,3,Sweeney corral,2.5,1,1,2,362.2,353.85,8.35,0.8,46,52.2,46.9,6.7,271.8,137.3,940.2,19.9,,0.3,6.9,10.1,16.3,67.9,4.5,1.2,5.5,3,76,9,39434,108,39440,114,2,0.9,4,7,0,14,18,1,emily,155.89,,,,,
26,487,865,Al10,Chile,Alcohuaz,inland,inland agricultural field,agricultural field,b,high_nut,nutrients,,9.9,13.2,6,324,21.2,-0.8,22,5.8,13.8,14.1,5.8,76,26,0,120,57,1,1,57,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0.00541,68.89,28.439,12733.82625,2.65,Alcohuaz,5.2,2,5,7,341,338,3,,,,,,,,,,,,,,,,,,,5.5,60,9,39407,81,39415,89,8,15.4,78,69,13,129,207,,,,0.02157,,,0.02157,
35,86,865,Al10,Chile,Alcohuaz,inland,inland agricultural field,agricultural field,b,high_water,water,,9.9,13.2,6,324,21.2,-0.8,22,5.8,13.8,14.1,5.8,76,26,0,120,57,1,1,57,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0.00541,68.89,28.439,12733.82625,2.65,Alcohuaz,5.2,2,5,7,341,338,3,,,,,,,,,,,,,,,,,,,5.5,60,9,39410,84,39416,90,6,6.1,72,51,4,96,168,1,josephine,331.4,0.01274,,,0.01274,26012.55887
60,1167,865,Al10,Chile,Alcohuaz,inland,inland agricultural field,agricultural field,b,high_water,water,,9.9,13.2,6,324,21.2,-0.8,22,5.8,13.8,14.1,5.8,76,26,0,120,57,1,1,57,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0.00541,68.89,28.439,12733.82625,2.65,Alcohuaz,5.2,2,5,7,341,338,3,,,,,,,,,,,,,,,,,,,5.5,60,8,39413,87,39419,93,6,4.5,27,31,0,99,126,2,emily,264.065,0.44439,0.018203,,0.0182027,14506.91381
25,318,865,Al10,Chile,Alcohuaz,inland,inland agricultural field,agricultural field,b,low_nut,nutrients,,9.9,13.2,6,324,21.2,-0.8,22,5.8,13.8,14.1,5.8,76,26,0,120,57,1,1,57,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0.00541,68.89,28.439,12733.82625,2.65,Alcohuaz,5.2,2,5,7,341,338,3,,,,,,,,,,,,,,,,,,,5.5,60,7,39422,96,39430,104,5,2,14,14,0,34,48,1,emily,220.877,0.00952,,,0.00952,23201.36555
23,1246,865,Al10,Chile,Alcohuaz,inland,inland agricultural field,agricultural field,b,low_nut,nutrients,,9.9,13.2,6,324,21.2,-0.8,22,5.8,13.8,14.1,5.8,76,26,0,120,57,1,1,57,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0.00541,68.89,28.439,12733.82625,2.65,Alcohuaz,5.2,2,5,7,341,338,3,,,,,,,,,,,,,,,,,,,5.5,60,8,39416,90,39423,97,3,1.2,18,16,1,42,60,1,emily,278.846,0.01797,,,0.01797,15517.30662
